HIST 265-01 (F),HIST 265-01 (F)  SEM Race; Power; & Food History,TF 2:35pm-3:50pm
HIST 281-01 (S),HIST 281-01 (S)  SEM Africanamerican History,W 1:10pm-3:50pm
HIST 30-01 (W),HIST 30-01 (W)  LEC Workshop in Independent Rsrch,TBA
HIST 301-A1 (F),HIST 301-A1 (F)  SEM History; Theory; Practice,MR 1:10pm-2:25pm
HIST 301-C1 (F),HIST 301-C1 (F)  SEM Practices of Modern History,W 1:10pm-3:50pm
HIST 301-F1 (S),HIST 301-F1 (S)  SEM Rememberingamerican History,W 1:10pm-3:50pm
HIST 301-K1 (S),HIST 301-K1 (S)  SEM Varieties Historical Thinking,W 1:10pm-3:50pm
HIST 304-01 (S),HIST 304-01 (S)  LEC Africa and the United States,TF 2:35pm-3:50pm
HIST 307-01 (S),HIST 307-01 (S)  SEM Is Africa Poor?,M 7:00pm-9:40pm
HIST 31-01 (W),HIST 31-01 (W)  HON Senior Thesis: History,TBA
HIST 311-01 (S),HIST 311-01 (S)  SEM Where are all the Jews?,TR 11:20am-12:35pm
HIST 314-01 (F),HIST 314-01 (F)  SEM Mughal Power and Art in India,MR 2:35pm-3:50pm
HIST 318-01 (F),HIST 318-01 (F)  LEC Nationalism in East Asia,MR 1:10pm-2:25pm
HIST 330-01 (S),HIST 330-01 (S)  SEM Reformations,MW 11:00am-12:15pm
HIST 331-01 (F),HIST 331-01 (F)  SEM European Intellectual History,W 1:10pm-3:50pm
HIST 336-01 (S),HIST 336-01 (S)  LEC National-Socialist Germany,TF 2:35pm-3:50pm
HIST 337-01 (F),HIST 337-01 (F)  SEM After Stalin: Soviet History,W 7:00pm-9:40pm
HIST 338-01 (F),HIST 338-01 (F)  LEC The History of the Holocaust,MR 1:10pm-2:25pm
HIST 346-01 (S),HIST 346-01 (S)  LEC Modern Brazil,MW 7:00pm-8:15pm
HIST 352-01 (S),HIST 352-01 (S)  SEMamerican Maritime History,TBA
HIST 354-01 (F),HIST 354-01 (F)  SEM Revolutionary Generation,T 1:10pm-3:50pm
HIST 358-01 (S),HIST 358-01 (S)  SEM Roosevelt Style of Leadership,W 1:10pm-3:50pm
HIST 361-01 (F),HIST 361-01 (F)  LEC Atlantic World Histories,MR 1:10pm-2:25pm
HIST 364-01 (F),HIST 364-01 (F)  LEC History of the Old South,TF 1:10pm-2:25pm
HIST 371-01 (F),HIST 371-01 (F)  SEM Oral History,MR 1:10pm-2:25pm
HIST 372-01 (F),HIST 372-01 (F)  SEM NorthAmerWest: Hist&Meanings,MR 1:10pm-2:25pm
HIST 376-01 (S),HIST 376-01 (S)  SEM Sex; Gender; Law in U.S. Hist,TR 11:20am-12:35pm
HIST 378-01 (S),HIST 378-01 (S)  SEMamerican Conservatism,TR 9:55am-11:10am
HIST 381-01 (S),HIST 381-01 (S)  LEC Legal History of AsAm,MR 1:10pm-2:25pm
HIST 384-01 (F),HIST 384-01 (F)  LEC Topics Asianamerican Studies,TR 11:20am-12:35pm
HIST 387-01 (F),HIST 387-01 (F)  LECamerican Culture/Nuclear Age,TR 9:55am-11:10am
HIST 388-01 (F),HIST 388-01 (F)  SEM Decolonization & the Cold War,MR 2:35pm-3:50pm
HIST 393-01 (S),HIST 393-01 (S)  SEM Sister Revolutions France&Amer,T 1:10pm-3:50pm
HIST 395-01 (F),HIST 395-01 (F)  SEM Signs of History,W 1:10pm-3:50pm
HIST 409-01 (F),HIST 409-01 (F)  SEM Religion; Politics in Mid East,M 7:00pm-9:40pm
HIST 434-01 (S),HIST 434-01 (S)  SEM Diaspora & Jews of Europe,M 7:00pm-9:40pm
HIST 455-01 (S),HIST 455-01 (S)  SEMamerican Material Culture,W 1:10pm-3:50pm
HIST 456-01 (F),HIST 456-01 (F)  SEM Civil War and Reconstruction,W 1:10pm-3:50pm
HIST 468-01 (F),HIST 468-01 (F)  SEM Race and Empire,W 1:10pm-3:50pm
HIST 478-01 (S),HIST 478-01 (S)  SEM Cold War Landscapes,W 1:10pm-3:50pm
HIST 484-T1 (F),HIST 484-T1 (F)  TUT Second World War,TBA
HIST 485-T1 (F),HIST 485-T1  (F)  TUT Freud: A Tutorial,TBA
HIST 486-T1 (S),HIST 486-T1 (S)  TUT Islam in European Culture,TBA
HIST 487-T1 (S),HIST 487-T1 (S)  TUT Archive Stories,TBA
HIST 492-T1 (S),HIST 492-T1 (S)  TUT Revolutnry Thought Latinamer,TBA
HIST 493-01 (F),HIST 493-01 (F)  HON Sr Hist Thesis Research Sem,MR 2:35pm-3:50pm
HIST 494-01 (S),HIST 494-01 (S)  HON Sr Hist Thesis Writing Sem,TF 2:35pm-3:50pm
HIST 495-T1 (F),HIST 495-T1 (F)  TUT Memoirs and Memory,TBA
HIST 497-01 (F),HIST 497-01 (F)  IND Independent Study: History,TBA
HIST 498-01 (S),HIST 498-01 (S)  IND Independent Study: History,TBA
HIST 99-01 (W),HIST 99-01 (W)  IND Independent Study: History,TBA
HSCI 101-01 (S),HSCI 101-01 (S)  SEM Science;Technolgy&Human Values,MWF 8:30am-9:45am
HSCI 338-01 (F),HSCI 338-01 (F)  SEM Transhumanism,W 1:10pm-3:50pm
HSCI 99-01 (W),HSCI 99-01 (W)  IND Indep Study:History of Science,TBA
INTR 223-01 (S),INTR 223-01 (S)  SEM The Brain & Visual Arts,TF 1:10pm-2:25pm
INTR 240-01 (F),INTR 240-01 (F)  SEM Philosophy of Education,TR 9:55am-11:10am
INTR 99-01 (W),INTR 99-01 (W)  IND Indep Study: Interdisciplinary, 
JAPN 101-01 (F),JAPN 101-01 (F)  LEC Elementary Japanese,TR 11:20am-12:35pm
JAPN 102-01 (S),JAPN 102-01 (S)  LEC Elementary Japanese,TR 9:55am-11:10am
JAPN 201-01 (F),JAPN 201-01 (F)  LEC Intermediate Japanese,TR 9:55am-11:10am
JAPN 202-01 (S),JAPN 202-01 (S)  LEC Intermediate Japanese,MWF 11:00am-11:50am
JAPN 220-01 (S),JAPN 220-01 (S)  LEC Being Korean in Japan,MR 2:35pm-3:50pm
JAPN 301-01 (F),JAPN 301-01 (F)  LEC Upper-Intermediate Japanese,MWF 8:30am-9:45am
JAPN 302-01 (S),JAPN 302-01 (S)  LEC Upper-Intermediate Japanese,MWF 8:30am-9:45am
JAPN 31-01 (W),JAPN 31-01 (W)  HON Senior Thesis: Japanese,TBA
JAPN 401-01 (F),JAPN 401-01 (F)  LEC Advanced Japanese,MWF 11:00am-12:15pm
JAPN 402-01 (S),JAPN 402-01 (S)  LEC Advanced Japanese,MWF 11:00am-12:15pm
JAPN 493-01 (F),JAPN 493-01 (F)  HON Senior Thesis: Japanese, 
JAPN 494-01 (S),JAPN 494-01 (S)  HON Senior Thesis: Japanese, 
JAPN 497-01 (F),JAPN 497-01 (F)  IND Independent Study: Japanese, 
JAPN 498-01 (S),JAPN 498-01 (S)  IND Independent Study: Japanese, 
JAPN 99-01 (W),JAPN 99-01 (W)  IND Independent Study: Japanese,TBA
JLST 101-01 (F),JLST 101-01 (F)  LEC Intro to Justice and Law,MWF 11:00am-12:15pm
JLST 272-T1 (F),JLST 272-T1 (F)  TUT Free Will and Responsibility,TBA
JLST 397-01 (F),JLST 397-01 (F)  IND Ind Study: Legal Studies,TBA
JLST 398-01 (S),JLST 398-01 (S)  IND Ind Study: Legal Studies,TBA
JLST 401-01 (S),JLST 401-01 (S)  SEM The Unwritten Constitution,MWF 11:00am-12:15pm
JLST 99-01 (W),JLST 99-01 (W)  IND Ind Study: Legal Studies,TBA
JWST 204-01 (F),JWST 204-01 (F)  SEM Jesus and Judaism,TF 2:35pm-3:50pm
JWST 208-01 (S),JWST 208-01 (S)  SEM Genesis: The Family Saga,TR 9:55am-11:10am
JWST 217-01 (F),JWST 217-01 (F)  LEC The Modern Middle East,TF 1:10pm-2:25pm
JWST 219-01 (S),JWST 219-01 (S)  SEM Judaism Under Greece and Rome,TF 2:35pm-3:50pm
JWST 222-01 (F),JWST 222-01 (F)  SEM Jewish Art of Interpretation,TR 9:55am-11:10am
JWST 230-01 (F),JWST 230-01 (F)  LEC European Jewish Hist;1789-1948,MWF 8:30am-9:45am
JWST 259-01 (S),JWST 259-01 (S)  SEM Ethics/Jewishamerican Fiction,MR 1:10pm-2:25pm
JWST 268-01 (S),JWST 268-01 (S)  SEM Where are all the Jews?,TR 11:20am-12:35pm
JWST 280-01 (F),JWST 280-01 (F)  SEM Representing the Holocaust,MR 1:10pm-2:25pm
JWST 31-01 (W),JWST 31-01 (W)  HON Senior Thesis: Jewish Studies,TBA
JWST 334-01 (S),JWST 334-01 (S)  SEM Imagining Joseph,W 1:10pm-3:50pm
JWST 338-01 (F),JWST 338-01 (F)  LEC The History of the Holocaust,MR 1:10pm-2:25pm
JWST 339-T1 (F),JWST 339-T1 (F)  TUT Politics in Dark Times: Arendt,TBA
JWST 434-01 (S),JWST 434-01 (S)  SEM Diaspora & Jews of Europe,M 7:00pm-9:40pm
JWST 493-01 (F),JWST 493-01 (F)  HON Senior Thesis: Jewish Studies,TBA
JWST 494-01 (S),JWST 494-01 (S)  HON Senior Thesis: Jewish Studies,TBA
JWST 495-T1 (F),JWST 495-T1 (F)  TUT Memoirs and Memory,TBA
JWST 497-01 (F),JWST 497-01 (F)  IND Indepndnt Study:Jewish Studies,TBA
JWST 498-01 (S),JWST 498-01 (S)  IND Indepndnt Study:Jewish Studies,TBA
JWST 99-01 (W),JWST 99-01 (W)  IND Indep Study: Jewish Studies,TBA
LATS 105-01 (F),LATS 105-01 (F)  LEC Latina/o Identities,MWF 11:00am-12:15pm
LATS 114-01 (S),LATS 114-01 (S)  SEM US Media Central Southamerica,TR 9:55am-11:10am
LATS 222-01 (S),LATS 222-01 (S)  STU Ficciones: A Writing Workshop,MR 1:10pm-2:25pm
LATS 234-01 (F),LATS 234-01 (F)  SEM From Conga to Hip Hop, 
LATS 240-01 (F),LATS 240-01 (F)  SEM Latina/o Language Politics,TF 1:10pm-2:25pm
LATS 31-01 (W),LATS 31-01 (W)  HON Senior Thesis:Latina/o Studies,TBA
LATS 313-01 (S),LATS 313-01 (S)  SEM Gender; Race; Beauty; Power,TR 11:20am-12:35pm
LATS 320-01 (S),LATS 320-01 (S)  SEM The Latina/o AIDS Archive,M 7:00pm-9:40pm
LATS 327-01 (S),LATS 327-01 (S)  SEM Racial and Religious Mixture,MR 2:35pm-3:50pm
LATS 330-01 (S),LATS 330-01 (S)  SEM DNA + Latinx,MW 11:00am-12:15pm
LATS 340-01 (F),LATS 340-01 (F)  SEM U.S. Afro-Latinidades,TR 8:30am-9:45am
LATS 358-01 (S),LATS 358-01 (S)  LEC LatinxInstall&SiteSpecificArt,W 7:00pm-9:40pm
LATS 397-01 (F),LATS 397-01 (F)  IND Indpndnt Stdy:Latina/o Studies,TBA
LATS 398-01 (S),LATS 398-01 (S)  IND Indpndnt Stdy:Latina/o Studies,TBA
LATS 403-01 (S),LATS 403-01 (S)  SEM New Minorityamerican Writing,T 1:10pm-3:50pm
LATS 409-01 (F),LATS 409-01 (F)  SEM Transnationalism,TF 2:35pm-3:50pm
LATS 420-01 (S),LATS 420-01 (S)  SEM Latinx Ecologies,W 1:10pm-3:50pm
LATS 440-01 (F),LATS 440-01 (F)  SEM ContExhibitions LA & LatinAmer,W 1:10pm-3:50pm
LATS 493-01 (F),LATS 493-01 (F)  HON SrHon Thesis: Latina/o Studies,TBA
LATS 494-01 (S),LATS 494-01 (S)  HON SrHon Thesis: Latina/o Studies,TBA
LATS 497-01 (F),LATS 497-01 (F)  IND Indep Study:Latina/o Studies,TBA
LATS 498-01 (S),LATS 498-01 (S)  IND Indep Study:Latina/o Studies,TBA
LATS 99-01 (W),LATS 99-01 (W)  IND Indep Study:Latina/o Studies,TBA
LEAD 125-01 (F),LEAD 125-01 (F)  LEC Intro Leadership Studies,TF 2:35pm-3:50pm
LEAD 127-01 (S),LEAD 127-01 (S)  LEC Trump&American World Policy,M 7:00pm-9:40pm
LEAD 205-01 (S),LEAD 205-01 (S)  LEC Leadership & U.S. Democracy,TR 9:55am-11:10am
LEAD 207-01 (F),LEAD 207-01 (F)  LEC The Modern Middle East,TF 1:10pm-2:25pm
LEAD 212-01 (S),LEAD 212-01 (S)  SEM Sister Revolutions France&Amer,T 1:10pm-3:50pm
LEAD 215-01 (S),LEAD 215-01 (S)  SEM Race & Inequality in US City,TF 2:35pm-3:50pm
LEAD 225-01 (F),LEAD 225-01 (F)  LEC International Security,MWF 11:00am-12:15pm
LEAD 285-01 (F),LEAD 285-01 (F)  SEM Revolutionary Generation,T 1:10pm-3:50pm
LEAD 293-01 (F),LEAD 293-01 (F)  LEC Leadership and Pol Change,TR 11:20am-12:35pm
LEAD 301-01 (S),LEAD 301-01 (S)  SEM Museums:History and Practice,T 1:10pm-3:50pm
LEAD 314-01 (S),LEAD 314-01 (S)  SEM Change inamerican Politics,MR 2:35pm-3:50pm
LEAD 325-01 (S),LEAD 325-01 (S)  SEM Roosevelt Style of Leadership,W 1:10pm-3:50pm
LEAD 332-01 (F),LEAD 332-01 (F)  SEM New York City Politics,TF 1:10pm-2:25pm
LEAD 360-01 (F),LEAD 360-01 (F)  SEM Political Thought Frantz Fanon,MR 1:10pm-2:25pm
LEAD 367-01 (S),LEAD 367-01 (S)  SEM Politics ofamer Natl Security,MR 1:10pm-2:25pm
LEAD 397-01 (F),LEAD 397-01 (F)  IND Ind Study: Leadership Studies,TBA
LEAD 398-01 (S),LEAD 398-01 (S)  IND Ind Study: Leadership Studies,TBA
LEAD 402-01 (F),LEAD 402-01 (F)  SEM Art of Presidential Leadership,W 1:10pm-3:50pm
LEAD 99-01 (W),LEAD 99-01 (W)  IND Ind. Study: Leadership Studies,TBA
MAST 104-01 (F),MAST 104-01 (F)  LEC Oceanography,MWF 9:00am-9:50am
MAST 211-01 (S),MAST 211-01 (S)  LEC Oceanographic Processes,TBA
MAST 231-01 (F),MAST 231-01 (S)  LEC Literature of the Sea,TBA
MAST 31-01 (W),MAST 31-01 (W)  HON Sen Thesis: Maritime Studies, 
MAST 311-01 (F),MAST 311-01 (S)  LEC Marine Ecology,TBA
MAST 351-01 (F),MAST 351-01 (S)  LEC Marine Policy,TBA
MAST 352-01 (F),MAST 352-01 (S)  SEMamerican Maritime History,TBA
MAST 397-01 (F),MAST 397-01 (F)  IND Indep Study:Maritime Studies, 
MAST 398-01 (S),MAST 398-01 (S)  IND Indep Study:Maritime Studies, 
MAST 402-01 (S),MAST 402-01 (S)  SEM Senior Seminar: Envi Studies,MW 7:00pm-8:15pm
MAST 404-01 (S),MAST 404-01 (S)  LEC Coastal Processes,MWF 8:30am-9:45am
MAST 493-01 (F),MAST 493-01 (F)  HON Senior Thesis:Maritime Studies, 
MAST 494-01 (S),MAST 494-01 (S)  HON Senior Thesis:Maritime Studies, 
MAST 99-01 (W),MAST 99-01 (W)  IND Indep Study: Maritime Studies, 
MATH 102-T1 (F),MATH 102-T1 (F)  TUT FoundationsQuantitative Skills,TBA
MATH 113-01 (S),MATH 113-01 (S)  LEC The Beauty of Numbers,TR 9:55am-11:10am
MATH 130-01 (S),MATH 130-01 (F)  LEC Calculus I,MWF 11:00am-11:50am
MATH 140-01 (F),MATH 140-01 (F)  LEC Calculus II,MWF 9:00am-9:50am
MATH 150-01 (F),MATH 150-01 (F)  LEC Multivariable Calculus,MWF 9:00am-9:50am
MATH 151-01 (F),MATH 151-01 (F)  LEC Multivariable Calculus,MWF 9:00am-9:50am
MATH 200-01 (S),MATH 200-01 (S)  LEC Discrete Math,MWF 10:00am-10:50am
MATH 210-01 (S),MATH 210-01 (S)  LEC Math Methods for Scientists,TR 9:55am-11:10am
MATH 250-01 (S),MATH 250-01 (S)  LEC Linear Algebra,TR 9:55am-11:10am
MATH 30-01 (W),MATH 30-01 (W)  HON Senior Project: Mathematics,TBA
MATH 309-01 (S),MATH 309-01 (S)  LEC Differential Equations,MR 2:35pm-3:50pm
MATH 31-01 (W),MATH 31-01 (W)  HON Senior Thesis: Mathematics,TBA
MATH 314-01 (S),MATH 314-01 (S)  LEC Cryptography,MWF 10:00am-10:50am
MATH 317-01 (F),MATH 317-01 (F)  LEC Introduction to Operations Res,MWF 10:00am-10:50am
MATH 325-01 (F),MATH 325-01 (F)  LEC Set Theory,TR 9:55am-11:10am
MATH 328-01 (S),MATH 328-01 (S)  LEC Combinatorics,MWF 11:00am-12:15pm
MATH 338-01 (F),MATH 338-01 (F)  SEM Intermediate Logic,MR 1:10pm-2:25pm
MATH 341-01 (S),MATH 341-01 (S)  LEC Probability,TF 2:35pm-3:50pm
MATH 350-01 (S),MATH 350-01 (S)  LEC Real Analysis,MWF 11:00am-11:50am
MATH 351-01 (F),MATH 351-01 (F)  LEC Applied Real Analysis,MWF 9:00am-9:50am
MATH 355-01 (S),MATH 355-01 (F)  LEC Abstract Algebra,TR 11:20am-12:35pm
MATH 361-01 (F),MATH 361-01 (S)  LEC Theory of Computation,MWF 12:00pm-12:50pm
MATH 397-01 (F),MATH 397-01 (F)  IND Independent Study: Mathematics,TBA
MATH 398-01 (S),MATH 398-01 (S)  IND Independent Study: Mathematics,TBA
MATH 404-01 (F),MATH 404-01 (F)  LEC Random Matrix Theory,TF 2:35pm-3:50pm
MATH 419-01 (S),MATH 419-01 (S)  LEC Algebraic Number Theory,TR 11:20am-12:35pm
MATH 422-01 (F),MATH 422-01 (F)  LEC Algebraic Topology,TR 8:30am-9:45am
MATH 426-T1 (F),MATH 426-T1 (F)  TUT Differential Topology,TBA
MATH 427-01 (S),MATH 427-01 (S)  LEC Tiling Theory,TR 9:55am-11:10am
MATH 428-01 (S),MATH 428-01 (S)  LEC Cops; Robbers; and Info Spread,MWF 9:00am-9:50am
MATH 482-01 (F),MATH 482-01 (F)  LEC Homological Algebra,MR 2:35pm-3:50pm
MATH 484-01 (S),MATH 484-01 (S)  LEC Galois Theory,TF 2:35pm-3:50pm
MATH 485-01 (F),MATH 485-01 (F)  LEC Complex Analysis,MWF 11:00am-11:50am
MATH 493-01 (F),MATH 493-01 (F)  HON Senior Thesis: Mathematics,TBA
MATH 494-01 (S),MATH 494-01 (S)  HON Senior Thesis: Mathematics,TBA
MATH 497-01 (F),MATH 497-01 (F)  IND Independent Study: Mathematics,TBA
MATH 498-01 (S),MATH 498-01 (S)  IND Independent Study: Mathematics,TBA
MATH 499-01 (S),MATH 499-01 (S)  LEC Senior Colloquium,MW 1:00pm-1:45pm
MATH 99-01 (W),MATH 99-01 (W)  IND Independent Study: Mathematics,TBA
MUS 101-01 (F),MUS 101-01 (F)  LEC Listening to Music: An Intro,TR 11:20am-12:35pm
MUS 102-01 (F),MUS 102-01 (F)  LEC Introduction to Music Theory,TR 8:30am-9:45am
MUS 103-01 (F),MUS 103-01 (F)  LEC Music Theory&Musicianshp I,TR 11:20am-12:35pm
MUS 104-A1 (S),MUS 104-A1 (S)  LEC Music Theory & Musicianship I,TR 11:20am-12:35pm
MUS 104-B1 (S),MUS 104-B1 (S)  SEM Jazz Theory & Improvisation I,TR 9:55am-11:10am
MUS 110-01 (F),MUS 110-01 (F)  SEM Electronic Music,W 1:10pm-3:50pm
MUS 111-01 (F),MUS 111-01 (F)  LEC Music Cultures of the World,MW 11:00am-12:15pm
MUS 149-01 (S),MUS 149-01 (S)  LEC The Language of Film Music,TF 1:10pm-2:25pm
MUS 150-01 (S),MUS 150-01 (S)  LEC The Broadway Musical,MR 1:10pm-2:25pm
MUS 164-01 (F),MUS 164-01 (F)  LEC Bach&Handel: Baroque Culture,TR 9:55am-11:10am
MUS 165-01 (F),MUS 165-01 (F)  LEC Mozart,TR 8:30am-9:45am
MUS 177-01 (S),MUS 177-01 (S)  SEM Gender and Sexuality in Music,MR 1:10pm-2:25pm
MUS 201-01 (F),MUS 201-01 (F)  LEC Music Theory & Musicianship II,TR 11:20am-12:35pm
MUS 202-01 (S),MUS 202-01 (S)  LEC Music Theory & Musicianship II,TR 11:20am-12:35pm
MUS 205-01 (F),MUS 205-01 (S)  SEM Composition I,MR 1:10pm-2:25pm
MUS 206-01 (F),MUS 206-01 (S)  SEM Composition II,MR 1:10pm-2:25pm
MUS 210-01 (S),MUS 210-01 (S)  LEC Music Technology I,TR 9:55am-11:10am
MUS 220-01 (S),MUS 220-01 (S)  STU African Dance and Percussion,TF 1:10pm-3:50pm
MUS 221-01 (F),MUS 221-01 (F)  STU African Dance & Percussion,TF 1:10pm-3:50pm
MUS 222-01 (F),MUS 222-01 (F)  SEM Performing Politics in Africa,MR 1:10pm-2:25pm
MUS 231-01 (F),MUS 231-01 (F)  LEC Music inHist I: Bach&Before,MR 2:35pm-3:50pm
MUS 232-01 (S),MUS 232-01 (S)  SEM Music Histry II:Classic&Romntc,MW 11:00am-12:15pm
MUS 233-01 (F),MUS 233-01 (F)  LEC Music History III: 20th Centry,MW 11:00am-12:15pm
MUS 252-01 (F),MUS 252-01 (F)  LEC John Coltrane,TF 1:10pm-2:25pm
MUS 271-01 (F),MUS 271-01 (F)  SEM Sonic Art,M 7:00pm-9:40pm
MUS 272-T1 (S),MUS 272-T1 (S)  TUT Music and Meaning,TBA
MUS 279-T1 (S),MUS 279-T1 (S)  TUTamerican Pop Orientalism,TBA
MUS 281-01 (F),MUS 281-01 (S)  LSN Individual Instruction,TBA
MUS 291-01 (S),MUS 291-01 (S)  LSN Chamber Music Workshop,TBA
MUS 307-01 (S),MUS 307-01 (S)  SEM Composition III,MR 1:10pm-2:25pm
MUS 308-01 (F),MUS 308-01 (S)  SEM Composition IV,MR 1:10pm-2:25pm
MUS 31-01 (W),MUS 31-01 (W)  HON Senior Thesis: Music,TBA
MUS 382-01 (F),MUS 382-01 (F)  SEM Orchestral Conducting,TF 1:10pm-2:25pm
MUS 391-01 (F),MUS 391-01 (S)  IND Advanced Musical Performance,TBA
MUS 392-01 (F),MUS 392-01 (S)  IND Advanced Musical Performance,TBA
MUS 474-01 (S),MUS 474-01 (S)  SEM Music and Corporeality,W 1:10pm-3:50pm
MUS 491-01 (F),MUS 491-01 (S)  IND Advanced Musical Performance,TBA
MUS 492-01 (S),MUS 492-01 (S)  IND Advanced Musical Performance,TBA
MUS 493-01 (F),MUS 493-01 (F)  HON Senior Thesis: Music,TBA
MUS 494-01 (S),MUS 494-01 (S)  HON Senior Thesis: Music,TBA
MUS 497-01 (F),MUS 497-01 (F)  IND Independent Study: Music,TBA
MUS 498-01 (S),MUS 498-01 (S)  IND Independent Study: Music,TBA
MUS 99-01 (W),MUS 99-01 (W)  IND Independent Study: Music,TBA
NSCI 201-01 (F),NSCI 201-01 (F)  LEC Neuroscience,TR 9:55am-11:10am
NSCI 213-01 (F),NSCI 213-01 (F)  LEC Sensory Biology,TR 11:20am-12:35pm
NSCI 31-01 (W),NSCI 31-01 (W)  HON Senior Thesis: Neuroscience,TBA
NSCI 311-01 (F),NSCI 311-01 (F)  LEC Neural Systems and Circuits,MWF 9:00am-9:50am
NSCI 313-01 (S),NSCI 313-01 (S)  SEM Opioids and the Opioid Crisis,TF 2:35pm-3:50pm
NSCI 314-01 (S),NSCI 314-01 (S)  SEM Drug Addiction and Obesity,TR 11:20am-12:35pm
NSCI 397-01 (F),NSCI 397-01 (F)  IND Indep Study: Neuroscience,TBA
NSCI 398-01 (S),NSCI 398-01 (S)  IND Indep Study: Neuroscience,TBA
NSCI 401-01 (F),NSCI 401-01 (F)  SEM Topics in Neuroscience,M 7:00pm-9:40pm
NSCI 493-01 (F),NSCI 493-01 (F)  HON Senior Thesis: Neuroscience,TBA
NSCI 494-01 (S),NSCI 494-01 (S)  HON Senior Thesis: Neuroscience,TBA
NSCI 99-01 (W),NSCI 99-01 (W)  IND Indep Study: Neuroscience,TBA
PHIL 104-T1 (S),PHIL 104-T1 (S)  TUT Philosophy and Tragedy,TBA
PHIL 115-01 (S),PHIL 115-01 (S)  SEM Personal Identity,MW 7:00pm-8:15pm
PHIL 119-01 (S),PHIL 119-01 (S)  SEM Justice; Democracy and Freedom,TR 8:30am-9:45am
PHIL 121-01 (F),PHIL 121-01 (S)  SEM Truth; Goodness; and Beauty,MWF 10:00am-10:50am
PHIL 122-T1 (F),PHIL 122-T1 (F)  TUT Contemporary Moral Issues,TBA
PHIL 123-01 (F),PHIL 123-01 (S)  SEM Objectivity in Ethics,MWF 11:00am-12:15pm
PHIL 125-T1 (F),PHIL 125-T1 (F)  TUT Philosophy of Law,TBA
PHIL 201-01 (F),PHIL 201-01 (F)  LEC History of Greek Philosophy,MWF 11:00am-12:15pm
PHIL 202-01 (S),PHIL 202-01 (S)  LEC History of Modern Philosophy,MR 2:35pm-3:50pm
PHIL 213-T1 (S),PHIL 213-T1 (S)  TUT Biomedical Ethics,TBA
PHIL 222-01 (F),PHIL 222-01 (F)  LEC Intro to Cognitive Science,TR 11:20am-12:35pm
PHIL 224-T1 (S),PHIL 224-T1 (S)  TUT Marx; Nietzsche and Freud,TBA
PHIL 228-01 (F),PHIL 228-01 (F)  LEC Feminist Bioethics,TF 2:35pm-3:50pm
PHIL 231-01 (S),PHIL 231-01 (S)  LEC Ancient Political Thought,MR 2:35pm-3:50pm
PHIL 239-01 (S),PHIL 239-01 (S)  LEC The Ethics of AI,MW 7:00pm-8:15pm
PHIL 240-01 (F),PHIL 240-01 (F)  SEM Philosophy of Education,TR 9:55am-11:10am
PHIL 244-T1 (S),PHIL 244-T1 (S)  TUT Environmental Ethics,TBA
PHIL 250-T1 (F),PHIL 250-T1 (F)  TUT Philosophy of Economics,TBA
PHIL 251-01 (S),PHIL 251-01 (S)  SEM Offensive Art,M 7:00pm-9:40pm
PHIL 272-T1 (F),PHIL 272-T1 (F)  TUT Free Will and Responsibility,TBA
PHIL 281-T1 (S),PHIL 281-T1 (S)  TUT Philosophy of Religion,TBA
PHIL 288-01 (F),PHIL 288-01 (F)  SEM Embodiment and Consciousness,M 7:00pm-9:40pm
PHIL 30-01 (W),PHIL 30-01 (W)  HON Senior Essay: Philosophy,TBA
PHIL 31-01 (W),PHIL 31-01 (W)  HON Sr Thesis or Essay: Philosophy,TBA
PHIL 310-T1 (F),PHIL 310-T1 (F)  TUT Wittgenstein: Later Philosophy,TF 1:10pm-2:25pm
PHIL 321-T1 (F),PHIL 321-T1 (F)  TUT Intro to Critical Theory,TBA
PHIL 332-01 (S),PHIL 332-01 (S)  SEM Aristotle's Metaphysics,TR 9:55am-11:10am
PHIL 338-01 (F),PHIL 338-01 (F)  SEM Intermediate Logic,MR 1:10pm-2:25pm
PHIL 360-01 (F),PHIL 360-01 (F)  SEM Political Thought Frantz Fanon,MR 1:10pm-2:25pm
PHIL 364-01 (S),PHIL 364-01 (S)  SEM Mental Health and Illness,MR 1:10pm-2:25pm
PHIL 401-01 (F),PHIL 401-01 (F)  SEM Senior Seminar: Skepticism,W 1:10pm-3:50pm
PHIL 493-01 (F),PHIL 493-01 (F)  HON Senior Thesis: Philosophy,TBA
PHIL 494-01 (S),PHIL 494-01 (S)  HON Senior Thesis: Philosophy,TBA
PHIL 497-01 (F),PHIL 497-01 (F)  IND Independent Study: Philosophy,TBA
PHIL 498-01 (S),PHIL 498-01 (S)  IND Independent Study: Philosophy,TBA
PHIL 99-01 (W),PHIL 99-01 (W)  IND Independent Study: Philosophy,TBA
PHLH 201-01 (S),PHLH 201-01 (S)  SEM Dimensions of Public Health,TF 1:10pm-2:25pm
PHLH 220-01 (F),PHLH 220-01 (F)  SEM International Nutrition,M 7:00pm-9:40pm
PHLH 397-01 (F),PHLH 397-01 (F)  IND Indpndent Study:Public Health,TBA
PHLH 398-01 (S),PHLH 398-01 (S)  IND Indpndent Study:Public Health,TBA
PHLH 402-01 (S),PHLH 402-01 (S)  SEM Senior Sem Public Health,TR 8:30am-9:45am
PHLH 99-01 (W),PHLH 99-01 (W)  IND Indep Study: Public Health,TBA
